N,P,K,temperature,humidity,ph,rainfall
0.7111016355619676,0.16931019561818644,-0.823258496112763,-0.5941675507463625,-0.6726473213479475,-0.9177889725464474,-0.011842458970345035
-1.3731981455567321,2.2449930592287757,2.30615780421983,-0.7595790577438707,0.9651099859373127,-0.9186890689941221,0.36820762196993667
1.5231664853484739,-0.9802987749969092,0.6669397421408528,0.509607665421023,0.8701028844657501,0.23137994113122645,-1.5673991612943488
0.4674821806260157,0.16931019561818644,-0.01429373820365727,-0.5052000508951493,0.5190700039151078,-0.17154154180964212,2.171365140097417
-0.6423397807488763,-0.7248301148602213,-1.4193377914142093,1.5136178927953463,0.856601343146941,1.6381918941014446,0.21638045165953934
0.1967938973638469,0.45671243827196034,0.2837459094470659,2.477483440738131,0.9095734399762234,0.3302072331488925,-0.7698465154015122
-1.1566475189469971,-1.491236095270285,-0.22717920081131668,0.5695598098007645,0.9959443129347773,-0.5017634601895149,1.356489913223508
1.7938547686106425,-0.7248301148602213,0.4966313720547253,-0.1485255364590833,0.7066185732389221,0.38850042575789806,-1.0816664073213687
-0.8588904073586114,-1.459302512753199,-1.20645232880655,-2.30082483299885,0.8869064541440214,-0.4700155606099124,-0.039055311069305945
-1.3731981455567321,0.07350944806692848,-0.6955272185481673,-0.555663437195185,-2.2868033980332334,-0.7463294709999524,0.810185968020514
-1.2378540039256476,-0.8844980274456512,-1.3767606988926775,1.0891027595694234,1.0123744888628783,-0.6168087217118849,0.08962000302917165
-0.506995639117792,-1.331568182684855,-0.3123333858543804,-0.11291044386185049,0.9809607339124448,-0.3501161505179207,0.6348114525829615
-0.5340644674440088,2.4046609718142054,2.30615780421983,-0.8077353952676112,0.9549192481527359,-1.24230220972816,0.34727432292671156
-0.6423397807488763,0.6802475158915623,-0.7806814035912312,-0.192409038860569,-0.517244115830652,-0.8243874144112548,-0.1992910459458823
-0.1821696992031894,0.7760482634428202,-0.7381043110696993,1.4969674657735452,-0.45730170431462575,1.1860099620519333,-0.7851151115315762
-1.12957869062078,-0.8844980274456512,0.11343753936093838,-0.166800436359936,0.9178077549717854,-0.6696833112610641,0.13773087537910153
0.386275695647365,-0.43742787220644735,0.2837459094470659,-0.4107652857196272,-0.026490476966269917,0.42006431476045036,1.5999585525651814
-0.6423397807488763,0.3609116907207024,-0.9935668661988906,-1.1565901815584811,-2.09529372191651,-1.2969704245260776,0.7008314060128576
-1.12957869062078,2.4046609718142054,2.30615780421983,-0.9522917399227139,0.8629717579173345,-1.1301276332423356,0.011623070790316955
-0.7506150940537438,0.20124377813527244,-0.823258496112763,-0.7685415139153312,-2.0939022245901096,-0.8350294094649378,0.5321756702351863
-0.8047527507061777,0.6163803508573903,-0.9084126811558267,1.2591924575501279,-0.2211495997889864,1.533434610515453,-0.7875978721939914
-0.7506150940537438,0.5525131858232183,-0.9935668661988906,1.9141144807367503,-0.3758908564759675,1.2910305105676418,-0.8127511171640256
2.0104053952203778,0.23317736065235842,-0.9084126811558267,-0.3095837300370142,0.585682887535638,0.4443489205087779,-0.42484453185179344
-0.967165720663479,-0.7886972798943932,-0.26975629333284856,0.6896375612419989,1.265312912830741,-0.33279576597130844,2.171365140097417
-0.37165149748670756,-0.7248301148602213,-0.1846021082897848,0.41241662329350526,-0.8016868692707209,0.46086774523101504,-0.055434223646963224
0.35920686732114815,-0.5651622022747913,-0.6529501260266355,-0.5484940617304448,-0.43062328067993066,-1.07028347163394,-0.7617812283828427
1.0359275754765702,0.009642283032756499,0.24116881692553402,-0.15156885373479156,0.01965456893475777,1.1760824715911429,0.9344995334582081
-1.3731981455567321,0.3928452732377884,-0.9935668661988906,-0.45465055313595737,-2.168080189435333,-1.1181402969565748,-0.12373456199197619
-0.8588904073586114,-0.7248301148602213,-0.35491047837591233,0.8433388773625923,0.8953681230814535,-0.8701982252932122,2.171365140097417
-0.04682555757210502,0.5205796033061323,1.8590983327437456,-1.5489743125795192,-2.5045959489308482,1.0985026769696844,-0.3971156327908175
-0.5882021240964426,-0.2458263771039314,-0.9509897736773587,0.6033273061243554,0.7383190803421824,0.16708814539514114,-1.1491866570364002
-1.0213033773159126,-1.459302512753199,0.19859172440400213,-1.573070112351116,0.8825125976215241,0.7564355317616077,0.14506468626302024
-1.1025098622945633,2.4046609718142054,2.30615780421983,-0.9359172612759172,0.9289281958365574,-0.25383229029882676,0.07101846721626173
1.1171340604552207,0.9037825935111642,0.5817855570977891,0.5127045392013699,0.22681219088439805,-0.7810866051433616,0.029174124060950865
-0.39872032581292444,-0.3096935421381034,-0.6955272185481673,0.4736109957531953,0.7047793600441895,-0.09805646725626525,-0.8525346717846092
1.8209235969368593,-0.6290293673089633,-0.35491047837591233,-0.31214930883097847,-0.19114334881694595,-0.13542931567819916,1.3832736839482498
1.6043729703271246,-0.43742787220644735,-0.8658355886342949,-0.22365267453623602,0.17601962112502612,1.7879359592542672,-0.7453970576352115
-1.3731981455567321,-1.1080331050652532,-1.0361439587204224,0.8871458334094624,0.9222451935444458,1.0229640679997034,0.23752673245548125
-0.6694086090750933,0.8718490109940782,-0.8658355886342949,-1.3343056687039134,-2.1630707057914873,-1.206404239878679,0.05006980445156692
-1.0213033773159126,0.23317736065235842,-0.5677959409835718,-1.799624961614078,-2.2860840758594967,-1.0625954719331667,0.5067309414893427
1.062996403802787,-0.11809204703558746,-0.7381043110696993,-0.16151264752699254,-0.14022585951171312,0.015183190221901873,-0.5475115723749248
-0.6964774374013101,2.4046609718142054,2.30615780421983,-0.3817788190754544,0.9580618843490856,-0.5990685312207036,-0.030826352861212828
-0.9130280640110452,-0.3096935421381034,-0.6955272185481673,0.948800540879228,-1.1491903845923552,-1.3196981486117267,-1.1893618723817387
-1.0483722056421296,0.5844467683403043,-0.823258496112763,-0.14649320905349794,-0.4836843234210868,0.9333763188203065,-1.1671436540995501
-0.4528579824653582,-1.363501765201941,-1.0361439587204224,1.7976116860544797,0.9245327812398176,0.3619647533099373,0.2839331108717371
-0.8047527507061777,-1.012232357513995,-0.01429373820365727,-0.6479680527388008,0.8017841786634514,-0.1832980266187588,0.05234877786488934
0.4945510089522326,-0.5012950372406193,0.15601463188247025,-0.5404844286206345,0.5342055544799464,0.8386126283114567,2.171365140097417
-0.6694086090750933,-1.363501765201941,-0.22717920081131668,0.5684834612183095,1.1437044755592076,-0.5353939120217707,1.8792666539925782
-0.9130280640110452,0.3609116907207024,-0.8658355886342949,2.371327789865326,-0.5940112020121512,-0.5235183517921405,0.43565896308932445
-1.2649228322518646,-1.267701017650683,-1.3767606988926775,-2.1196279816647197,1.0234419498121459,1.5068733717936604,-0.014268075302585004
-0.4257891541391413,2.4046609718142054,2.30615780421983,-0.9417928681007354,0.8427286921752647,-0.7757356010216285,0.41711706940265403
-0.4257891541391413,2.4046609718142054,2.30615780421983,-0.6745167106515363,1.0080571976721218,-0.7782405737888171,0.010093381735702806
1.062996403802787,-0.02229129948432949,-0.5677959409835718,0.0797747210976144,-0.09505608721757054,0.49486017263905563,0.01982524216816731
1.1712717171076545,-0.8525644449285652,-0.48264175594050795,0.163022820064243,-0.8636014680703106,1.3634308601099365,1.4609729482167875
1.4690288286960402,-0.7248301148602213,0.4966313720547253,-0.0638244496279206,0.462553812933529,-0.11680308484594383,-0.8784234303641417
1.4148911720436064,-1.1719002700994252,0.45405427953319344,-0.3258616240944036,0.4565100937146578,0.6224729335751447,-0.9813023356782227
0.6569639789095338,0.10544303058401447,0.24116881692553402,-0.0691223756003367,0.10181930276655775,-0.4822824391202168,1.280584148998051
-0.47992681079157506,2.4046609718142054,2.30615780421983,-0.9703657492364408,1.02701517069778,-0.5151123122328288,0.243849894828737
1.550235313674691,-0.6290293673089633,-0.3123333858543804,-0.40548801892698405,-0.21199953204866864,1.277605200868242,0.8257295767099159
-0.4257891541391413,2.4046609718142054,2.30615780421983,-1.8764678812538715,0.5064540880796502,-0.486787165047624,-0.6893404604626023
0.5486886656046663,0.10544303058401447,-0.05687083072518915,-0.5127082369081586,0.6617483807030768,0.04119474035373501,1.4373615768858918
-0.8047527507061777,-1.012232357513995,-0.35491047837591233,0.44625328906027273,-0.9014055504112577,-1.4490950101331705,-0.027854045565421256
-0.8318215790323945,0.2970445256865304,-0.8658355886342949,0.8004034069643894,-0.29167659862936085,1.2402203736508413,-0.7836889129638108
1.7938547686106425,-0.8844980274456512,0.624362649619321,0.7483031565304873,0.9275569638085585,-0.06510840390981018,-1.5109689648626858
0.8193769488668351,0.10544303058401447,-0.09944792324672104,-0.468606068306195,0.050565059615067444,0.8716809441300529,1.4117644012782429
0.9817899188241364,-0.15002562955267346,-0.01429373820365727,-0.37934759193551426,0.42503782471996554,0.9597601940866228,1.7137206548647845
-0.37165149748670756,-0.08615846451850147,-0.6529501260266355,0.8619411215947974,0.7640419983246252,0.09458609667407698,-0.8983081389815922
-0.6423397807488763,0.2651109431694444,-0.8658355886342949,1.6390046961820874,-0.1977618006502883,-1.6377539079255912,0.12263119051973886
-0.7506150940537438,-0.9483651924798232,-0.35491047837591233,1.5357178286668187,-1.079334841171388,-2.3378918951213903,-0.22002872994056275
1.7938547686106425,-0.8525644449285652,-0.35491047837591233,0.49421738456962483,-0.15771819819274774,0.8473787428987019,0.25340538853021816
0.3050692106687144,-0.3416271246551894,-0.09944792324672104,-0.5993275907820182,0.4756687613490046,-0.043070686944462824,2.171365140097417
0.9276522621717026,1.159251253647852,0.5392084645762572,0.7680507911968896,0.5940387282786678,-0.4155695605524419,0.1234311290622996
-0.8318215790323945,-0.8206308624114792,0.11343753936093838,-1.0816026540289787,0.9451382600825309,-1.0432515355853256,0.16284227419322084
1.0900652321290039,0.7121810984086483,0.7095168346623847,0.4011576063616674,0.20813677156756596,-0.341294806311582,0.1375663907818644
1.1983405454338714,-1.235767435133597,0.4966313720547253,0.21980381331003204,0.5767718336855228,0.1356565917998028,-0.8924822173560811
1.929198910241727,0.20124377813527244,-0.8658355886342949,-0.4464813371659467,0.5461010020495711,-0.3315663567878807,-0.43550690223109695
-0.29044501250805693,-1.523169677787371,-0.26975629333284856,0.1000371935818708,1.1332421763963965,-0.6580981388480766,0.8038642449628528
0.4674821806260157,-0.02229129948432949,0.45405427953319344,-0.24966867436076323,0.9343886094384496,0.15860657173363904,-0.7556630924316066
0.7111016355619676,-0.5332286197577053,-0.6529501260266355,-0.1883051454302365,-0.6624679326156887,0.25662544578562146,-0.26745053150521564
-0.10096321422453877,0.8718490109940782,1.646212870136086,-1.7899373735489144,-2.4732730647407117,1.5068251140472917,-0.5709408278815448
1.1442028887814377,-0.37356070717227535,-0.9084126811558267,0.004685739238954321,-0.22353442515465685,-0.5666511153589877,0.06343356967174855
0.5486886656046663,0.23317736065235842,-0.6955272185481673,0.10101393578444516,-0.5439854977052246,-0.3516644571060111,-0.31990181038317983
-0.29044501250805693,-0.9802987749969092,-0.3974875708974442,0.4164873323182439,1.2805248368883058,-0.9949148020615655,1.4086136032884535
-0.723546265727527,0.2651109431694444,-0.9084126811558267,-0.6299911638985057,-0.2710990959351707,-0.31265684977802205,-1.2428690273454195
-1.0483722056421296,-0.5012950372406193,-0.35491047837591233,1.1691860891003494,-1.0812924006177942,-2.6240120733574157,-0.2318055909771881
-0.4528579824653582,0.3928452732377884,-0.823258496112763,-0.45931547673648754,-0.3710769340624095,-0.7112331473011007,-1.1047985515227035
1.6314417986533416,-0.8206308624114792,-0.3123333858543804,-0.42672084128294535,-0.72799937253917,-0.5729210432733615,1.734840695381406
1.333684687064956,-0.15002562955267346,-0.9509897736773587,0.025364325668606153,-0.19128785301458837,-1.2490454370893094,-0.5385613915996807
-0.23630735585562318,0.6802475158915623,1.9016754252652774,-1.348519499112906,-2.5045959489308482,1.4851070974578002,-0.7084490160057143
-1.12957869062078,-1.012232357513995,-0.26975629333284856,1.4183215388134272,-0.8050369656582326,-0.8102701189389976,-0.12183195832572649
1.550235313674691,0.6163803508573903,0.32632300196859776,-0.09290778581570455,0.6064652769927142,-0.4804097595764762,-0.2189820145151047
-0.6964774374013101,0.7441146809257343,-0.9084126811558267,1.3059774231969474,-0.127790154640498,1.0683980497091157,-0.7760238488471698
-0.7776839223799608,0.07350944806692848,-0.9509897736773587,-0.3840431715047118,-0.1548885363410463,0.07519264468301652,-1.0204537240226057
1.7938547686106425,0.9037825935111642,0.624362649619321,0.8309102573953338,0.30218989805554447,-1.3069534200278212,-0.07932732077743862
1.4419600003698234,-0.8844980274456512,0.7095168346623847,0.8957522307972309,0.8486371172662657,-0.46265425645210434,-1.5466121881316062
-0.9130280640110452,0.13737661310110044,-0.7806814035912312,0.6182011542649688,-1.1806273534113325,-2.6277090880297074,-0.7007520759111883
-0.8318215790323945,0.6163803508573903,-0.823258496112763,1.4623681413456582,-0.32038245963300493,1.2822163108865348,-0.7076702941420426
1.3878223437173896,-0.21389279458684543,-0.823258496112763,-0.6015762367056863,0.49957627529025517,0.2323444342240379,-0.40278868081689995
-0.3175138408342738,-0.9164316099627372,0.028283354317874612,-0.4138090283001169,0.9815210013261128,-0.041350297875244885,0.14788925364800767
1.8209235969368593,-0.40549428968936135,-0.1420250157682529,0.15962962580984585,-0.5828463093072119,1.368520597138121,0.37644891161164445
-1.2378540039256476,0.10544303058401447,-0.6103730335051036,-0.16854413918149644,-1.1891565344065549,-1.9708800401850997,1.6783338692039378
-1.12957869062078,0.7760482634428202,-0.9084126811558267,-0.8381107903700952,-0.35475695100323973,-0.2476291953483198,-1.247294273747718
-1.0213033773159126,2.4046609718142054,2.30615780421983,-0.5695068271392918,1.0520368622718663,-0.2483182693229208,0.06788152361158935
-0.723546265727527,-0.8206308624114792,-0.1846021082897848,0.6972760840318922,1.0617891454748565,-0.353617314556316,0.8335226790353872
-0.4257891541391413,0.3609116907207024,1.688789962657618,-1.6313038871886203,-2.5045959489308482,1.4184945190353753,-0.3273538913855884
1.3066158587387389,-0.46936145472353336,-0.7381043110696993,-0.5776432010740568,0.005282782050574333,-0.14931823024899515,-0.6705725963669786
-0.9130280640110452,0.7760482634428202,-0.6529501260266355,-0.23103285018951633,-2.2762064130564283,-1.084394474881446,-0.7392861746675634
-0.723546265727527,-1.235767435133597,-0.22717920081131668,0.8040478245003062,0.9792333911671567,-0.13048035484653345,2.171365140097417
1.1983405454338714,-0.46936145472353336,-0.6955272185481673,-1.2228125177803846,-0.4598133384136402,-1.0014196881158228,-0.027915233983414958
1.7938547686106425,-0.9164316099627372,0.624362649619321,0.7597062858610899,0.9315385007825815,-0.23014368100968985,-1.573546067997324
-0.8588904073586114,0.07350944806692848,-0.7806814035912312,0.38992195142149044,0.7334557366942257,0.9918732002815459,-0.9233105150854196
0.6298951505833169,-0.43742787220644735,-0.01429373820365727,-0.5015506913176695,0.5891020949389073,1.809574448809745,2.171365140097417
-1.2378540039256476,2.3407938067800336,2.30615780421983,-2.449484726055781,0.43710203446319795,-0.06021177323130345,-0.6826974487096884
-0.6152709524226595,-0.21389279458684543,-0.9509897736773587,0.7248133054936101,0.6056746100243466,0.2778130355019124,-1.0949306633183395
0.14265624071141314,0.13737661310110044,0.4114771870116615,1.267930408086457,0.9690272433633997,0.061220385539408236,-0.7504208677406171
-0.6152709524226595,0.13737661310110044,-0.9084126811558267,1.0372959694349135,-0.44465253698238755,2.589958362521084,-0.7845787192601139
-0.5340644674440088,-1.427368930236113,-1.3341836063711456,1.8957895203365631,0.9955181418906373,0.9616514913258583,0.026536953621461995
-0.26337618418184006,0.2970445256865304,-0.9935668661988906,0.8047447863317921,-0.3293320641395578,1.2298501158321162,-0.7189225014983963
-0.39872032581292444,2.4046609718142054,2.30615780421983,-0.017072791725081863,0.5617638695433342,-0.31899243634515734,-0.6424662788035662
1.7938547686106425,0.10544303058401447,-0.9935668661988906,0.08350691303438347,0.250456193497667,1.242571159506429,-0.25451220035573263
-1.0754410339683464,-0.5970957847918773,-0.26975629333284856,0.7535056589955504,-0.991533920229996,0.5073572366806128,-0.09049374356279258
-1.2107851755994308,-1.427368930236113,-1.163875236285018,-0.2644914200053276,0.9397361093820186,0.1911592608357296,0.34019426338226116
-1.1025098622945633,0.20124377813527244,-0.9935668661988906,0.8996730879351749,0.8008108068236564,-0.1883258526498223,-0.8429190086616755
-0.506995639117792,0.7441146809257343,-0.9935668661988906,0.5213925844746115,-0.3585914656117632,1.565749183032968,-1.1445707159053706
-0.6423397807488763,0.8718490109940782,-0.9935668661988906,-1.388348026640053,-2.258431145524701,-0.9222600997476057,-0.31091091487078015
2.1728183651776787,-0.11809204703558746,-0.6955272185481673,-0.02152038032910086,0.3816796187881858,1.1585203433870164,-0.683568322559853
